date;no;no2;nox;so2
2019-05-20;4,18;23,14;29,55;5,14
2019-05-21;9,46;25,5;39,83;5,71
2019-05-22;7,63;26,25;37,79;5,5
2019-05-23;9,33;28,5;42,58;8,21
2019-05-24;4,67;25,5;32,33;3,24
2019-05-25;2,38;14,46;17,88;1,33
2019-05-26;1,25;7,83;9,29;1,04
2019-05-27;2,29;18,54;21,79;1,96
2019-05-28;1,92;12,67;14,71;1,04
2019-05-29;2,75;12,71;16,13;1,17
2019-05-30;5,46;23,17;30,96;1,04
2019-05-31;6,38;17,08;25,71;1,33
2019-06-01;3,08;15,38;19,21;2,33
2019-06-02;1,67;9,79;11,13;2,13
2019-06-03;5,63;15,04;22,46;2,08
2019-06-04;4,9;20,81;27,62;5,0
2019-06-05;2,79;18,54;21,79;2,46
2019-06-06;5,67;18,88;26,83;3,42
2019-06-07;1,58;10,5;11,79;1,96
2019-06-08;3,5;20,46;25,13;3,42
2019-06-09;1,42;19,13;20,46;1,96
2019-06-10;1,71;12,92;14,58;1,83
2019-06-11;1,38;19,38;20,75;1,38
2019-06-12;3,54;13,13;17,83;1,29
2019-06-13;8,08;24,96;36,67;1,75
2019-06-14;3,71;16,46;21,08;2,25
2019-06-15;3,25;19,88;24,13;2,46
2019-06-16;2,83;11,33;14,71;2,25
2019-06-17;6,25;22,5;31,17;2,92
2019-06-18;6,17;15,96;24,13;2,33
2019-06-19;5,3;22,96;30,35;2,17
2019-06-20;5,17;23,25;30,67;1,33
2019-06-21;2,0;18,17;20,5;1,0
2019-06-22;1,96;10,88;12,92;2,67
2019-06-23;2,38;17,08;19,96;1,58
2019-06-24;1,42;15,33;16,58;3,08
2019-06-25;1,46;12,75;13,92;1,96
2019-06-26;1,63;16,75;18,46;3,29
2019-06-27;7,0;38,13;48,21;5,0
2019-06-28;4,63;28,08;34,17;3,71
2019-06-29;1,96;30,58;32,88;4,25
2019-06-30;1,63;25,29;26,96;1,42
2019-07-01;6,38;33,33;42,21;1,13
2019-07-02;5,96;27,29;35,75;2,71
2019-07-03;3,63;30,79;35,67;2,54
2019-07-04;2,87;30,22;33,96;1,7
2019-07-05;3,21;21,33;25,42;2,5
2019-07-06;2,29;18,33;21,0;1,21
2019-07-07;1,75;18,67;20,67;1,17
2019-07-08;2,08;20,0;23,0;6,25
2019-07-09;1,71;17,46;19,42;2,17
2019-07-10;1,63;12,33;13,96;2,67
2019-07-11;4,04;20,38;25,38;2,17
2019-07-12;3,7;20,52;25,09;1,78
2019-07-13;2,04;13,0;15,21;4,29
2019-07-14;1,75;16,33;18,08;2,88
2019-07-15;1,79;14,04;16,08;2,04
2019-07-16;3,13;10,29;13,92;1,96
2019-07-17;2,83;18,83;22,38;1,29
2019-07-18;2,67;18,04;21,42;1,42
2019-07-19;2,96;16,29;19,96;2,21
2019-07-20;2,5;15,25;18,46;2,33
2019-07-21;2,54;16,83;20,0;1,0
2019-07-22;5,22;29,83;37,09;2,41
2019-07-23;3,29;21,21;25,58;1,92
2019-07-24;4,33;25,83;31,96;2,08
2019-07-25;5,5;23,25;30,83;1,83
2019-07-26;3,21;20,92;24,83;1,5
2019-07-27;1,25;12,75;13,75;2,96
2019-07-28;1,83;8,79;10,67;1,79
2019-07-29;5,58;14,0;21,71;1,42
2019-07-30;4,42;14,08;19,67;2,0
2019-07-31;4,0;19,58;25,33;2,42
2019-08-01;4,58;27,38;34,25;2,58
2019-08-02;4,33;26,63;32,71;2,79
2019-08-03;2,42;17,25;20,17;1,75
2019-08-04;1,88;16,0;18,08;1,21
2019-08-05;6,79;36,13;46,13;2,41
2019-08-06;4,92;32,5;39,38;2,33
2019-08-07;2,25;24,75;27,75;1,08
2019-08-08;4,96;18,58;25,58;1,0
2019-08-09;7,38;27,33;38,0;1,5
2019-08-10;2,92;23,33;27,29;1,0
2019-08-11;4,13;20,63;26,33;1,38
2019-08-12;1,67;10,44;11,61;2,39
2019-08-13;1,71;9,21;11,08;3,75
2019-08-14;6,96;22,96;33,25;2,88
2019-08-15;2,96;15,0;18,92;3,96
2019-08-16;2,46;14,33;17,54;3,5
2019-08-17;3,0;12,33;16,42;2,46
2019-08-18;2,57;12,35;15,7;3,0
2019-08-19;3,04;14,13;18,08;3,67
2019-08-20;1,96;15,33;17,5;2,92
2019-08-21;2,54;16,21;19,33;3,17
2019-08-22;4,17;16,54;22,13;1,75
2019-08-23;6,17;27,29;36,17;2,0
2019-08-24;3,21;25,75;30,0;1,92
2019-08-25;2,0;19,67;22,17;1,33
2019-08-26;4,83;26,63;33,33;2,13
2019-08-27;3,19;22,67;26,76;1,52
2019-08-28;6,33;23,33;32,42;1,83
2019-08-29;3,0;20,11;23,89;2,39
2019-08-30;4,14;27,14;32,5;3,35
2019-08-31;1,96;16,63;18,54;2,88
2019-09-01;1,83;14,83;16,58;2,42
2019-09-02;1,42;13,88;15,13;2,08
2019-09-03;1,75;12,96;14,67;2,25
2019-09-04;4,92;21,38;28,08;2,96
2019-09-05;1,63;12,17;13,38;1,83
2019-09-06;2,54;14,75;17,79;2,38
2019-09-07;1,42;11,96;13,21;1,42
2019-09-08;1,79;13,58;15,29;1,0
2019-09-09;3,25;17,67;21,63;1,63
2019-09-10;1,32;12,77;14,0;1,77
2019-09-11;1,13;6,13;6,83;1,42
2019-09-12;4,25;21,58;27,13;1,58
2019-09-13;4,25;26,5;32,29;2,25
2019-09-14;2,92;18,92;22,63;2,54
2019-09-15;1,25;9,5;10,17;1,38
2019-09-16;8,08;29,38;40,92;1,25
2019-09-17;8,17;35,79;47,33;1,21
2019-09-18;6,58;34,67;43,79;1,21
2019-09-19;3,83;27,08;31,96;2,17
2019-09-20;5,71;29,88;37,75;2,42
2019-09-21;1,54;15,0;16,54;1,04
2019-09-22;1,92;14,0;15,79;1,0
2019-09-23;7,88;15,58;26,5;1,0
2019-09-24;12,63;29,38;48,21;1,29
2019-09-25;12,08;32,08;49,88;1,0
2019-09-26;8,13;26,5;38,17;1,04
2019-09-27;5,63;32,88;40,79;1,0
2019-09-28;2,38;22,79;25,46;1,33
2019-09-29;2,75;18,08;21,75;2,08
2019-09-30;9,63;25,25;39,33;1,83
2019-10-01;;;;1,55
2019-10-02;;;;2,46
2019-10-03;;;;2,92
2019-10-04;;;;2,08
2019-10-05;;;;1,96
2019-10-06;;;;1,92
2019-10-07;;;;2,88
2019-10-08;;;;2,25
2019-10-09;;;;1,63
2019-10-10;;;;2,25
2019-10-11;;;;1,79
2019-10-12;;;;1,87
2019-10-13;;;;1,46
2019-10-14;;;;1,92
2019-10-15;;;;3,86
2019-10-16;;;;3,67
2019-10-17;;;;1,91
2019-10-18;;;;3,08
2019-10-19;;;;2,17
2019-10-20;;;;1,75
2019-10-21;;;;2,1
2019-10-22;;;;
2019-10-23;1,13;8,63;9,0;1,9
2019-10-24;5,75;14,58;22,92;2,42
2019-10-25;9,63;29,5;43,92;2,46
2019-10-26;7,0;25,29;35,38;2,75
2019-10-27;2,96;18,0;21,65;1,65
2019-10-28;11,25;21,88;38,29;1,1
2019-10-29;11,79;27,17;45,04;1,63
2019-10-30;8,29;24,92;37,13;1,21
2019-10-31;11,75;30,29;47,67;1,58
2019-11-01;9,58;24,67;38,92;1,83
2019-11-02;3,33;13,38;17,79;1,21
2019-11-03;1,17;5,0;5,46;1,42
2019-11-04;3,67;13,08;17,5;1,71
2019-11-05;1,11;4,72;5,22;1,38
2019-11-06;1,46;6,54;7,96;1,54
2019-11-07;17,71;23,42;49,54;1,88
2019-11-08;1,54;7,88;9,38;1,0
2019-11-09;1,13;4,42;4,96;1,38
2019-11-10;1,17;4,5;5,0;2,08
2019-11-11;2,38;12,92;15,75;2,38
2019-11-12;6,58;15,67;24,88;1,42
2019-11-13;11,96;27,0;44,96;1,21
2019-11-14;21,29;28,58;61,0;1,54
2019-11-15;15,71;21,46;45,13;1,96
2019-11-16;2,96;16,04;20,0;1,04
2019-11-17;2,63;13,04;16,42;1,08
2019-11-18;19,88;21,17;51,04;1,33
2019-11-19;6,5;22,13;31,46;1,58
2019-11-20;19,08;36,08;65,08;1,88
2019-11-21;19,36;28,41;57,73;1,0
2019-11-22;19,58;27,63;57,25;1,26
2019-11-23;1,63;5,67;7,13;1,13
2019-11-24;1,75;8,04;9,67;1,0
2019-11-25;6,25;21,13;30,13;1,29
2019-11-26;17,04;22,08;47,63;1,71
2019-11-27;3,58;14,08;18,63;1,08
2019-11-28;8,46;12,79;24,54;1,13
2019-11-29;8,08;21,25;33,04;1,08
2019-11-30;8,92;22,0;35,25;1,0
2019-12-01;7,71;23,0;34,29;1,29
2019-12-02;23,83;33,92;70,08;1,29
2019-12-03;7,5;22,25;33,21;1,46
2019-12-04;1,23;14,45;15,45;1,0
2019-12-05;3,75;25,5;30,46;3,39
2019-12-06;9,38;16,75;30,63;2,21
2019-12-07;3,75;14,17;19,21;1,0
2019-12-08;2,83;13,71;17,63;1,17
2019-12-09;1,25;7,04;8,0;1,0
2019-12-10;23,71;29,88;65,38;1,25
2019-12-11;16,04;26,17;50,54;1,38
2019-12-12;2,65;9,0;12,04;1,13
2019-12-13;1,08;4,17;4,75;1,04
2019-12-14;1,75;8,83;10,58;1,0
2019-12-15;2,0;13,46;15,79;1,0
2019-12-16;37,25;35,0;91,63;1,29
2019-12-17;10,21;32,38;47,75;1,08
2019-12-18;26,92;26,88;67,67;1,21
2019-12-19;20,88;26,58;58,33;1,25
2019-12-20;4,38;14,38;20,17;1,5
2019-12-21;6,79;19,67;29,33;1,46
2019-12-22;1,0;3,71;3,83;1,63
2019-12-23;2,29;8,5;10,75;1,63
2019-12-24;9,38;22,0;35,71;1,5
2019-12-25;4,21;16,67;22,38;1,17
2019-12-26;6,88;18,58;28,88;1,46
2019-12-27;3,13;15,54;19,75;1,33
2019-12-28;8,63;21,29;34,38;1,21
2019-12-29;9,75;20,58;35,17;1,54
2019-12-30;10,75;22,58;38,5;2,13
2019-12-31;4,0;16,92;22,5;1,42
2020-01-01;2,33;13,17;16,08;1,13
2020-01-02;12,38;19,83;38,67;1,42
2020-01-03;14,92;21,88;44,67;1,58
2020-01-04;6,21;19,75;28,71;1,0
2020-01-05;4,83;16,92;23,58;1,29
2020-01-06;9,13;21,88;35,5;1,5
2020-01-07;9,79;24,21;39,0;1,29
2020-01-08;21,83;33,83;67,13;1,54
2020-01-09;16,38;22,54;47,29;1,38
2020-01-10;11,25;31,04;48,04;1,67
2020-01-11;5,29;16,33;23,96;2,21
2020-01-12;4,83;17,54;24,5;1,46
2020-01-13;16,08;32,29;56,29;1,13
2020-01-14;18,21;32,08;59,54;1,79
2020-01-15;25,33;33,13;71,6;1,93
2020-01-16;17,31;43,77;69,85;1,89
2020-01-17;11,59;17,55;34,55;3,42
2020-01-18;4,75;23,46;29,83;2,17
2020-01-19;1,21;11,92;12,88;3,25
2020-01-20;1,38;10,71;12,0;3,0
2020-01-21;1,79;11,33;13,17;1,57
2020-01-22;2,67;17,88;21,04;1,04
2020-01-23;7,08;22,67;32,83;2,14
2020-01-24;13,63;24,58;44,96;2,38
2020-01-25;17,54;28,5;55,33;1,46
2020-01-26;3,33;13,42;17,96;1,17
2020-01-27;12,83;15,25;34,04;1,25
2020-01-28;3,48;16,65;20,96;1,05
2020-01-29;19,42;33,42;62,79;1,33
2020-01-30;22,67;21,5;56,04;1,29
2020-01-31;14,96;26,63;49,25;1,33
2020-02-01;11,0;27,04;43,63;1,17
2020-02-02;4,17;12,46;18,38;1,0
2020-02-03;5,63;20,71;28,67;1,08
2020-02-04;4,41;20,36;26,77;1,0
2020-02-05;6,13;17,42;26,0;1,54
2020-02-06;11,71;20,0;37,0;1,38
2020-02-07;7,33;24,58;35,29;1,58
2020-02-08;6,21;22,88;31,67;1,0
2020-02-09;4,58;16,92;23,04;2,5
2020-02-10;3,88;14,88;19,96;1,21
2020-02-11;8,04;25,83;37,63;2,54
2020-02-12;5,5;25,79;33,58;2,75
2020-02-13;8,46;24,42;36,88;2,46
2020-02-14;18,58;23,33;51,38;1,75
2020-02-15;3,08;16,17;20,0;1,88
2020-02-16;1,13;8,88;9,46;2,75
2020-02-17;11,75;24,83;42,25;2,5
2020-02-18;1,57;14,17;15,61;1,55
2020-02-19;8,04;25,5;37,42;1,0
2020-02-20;11,17;28,42;45,17;1,0
2020-02-21;11,63;23,96;40,88;1,08
2020-02-22;5,04;25,88;32,96;1,21
2020-02-23;3,08;20,67;24,58;2,13
2020-02-24;9,46;30,04;43,67;1,96
2020-02-25;9,79;32,0;46,25;2,21
2020-02-26;1,96;14,79;16,92;2,29
2020-02-27;2,0;12,91;14,87;1,82
2020-02-28;9,58;21,46;35,38;1,25
2020-02-29;3,13;16,5;20,38;1,88
2020-03-01;2,29;12,13;14,54;2,13
2020-03-02;1,08;6,54;6,96;1,46
2020-03-03;1,86;9,73;11,73;1,36
2020-03-04;6,63;27,38;36,71;1,96
2020-03-05;14,92;19,04;41,25;1,29
2020-03-06;1,38;5,46;6,58;1,5
2020-03-07;1,29;7,67;8,25;1,63
2020-03-08;1,83;13,08;14,83;3,25
2020-03-09;5,17;20,21;27,58;2,08
2020-03-10;6,33;20,58;29,21;2,54
2020-03-11;10,17;30,0;45,0;1,92
2020-03-12;10,42;35,54;50,67;2,33
2020-03-13;7,58;28,58;39,21;2,25
2020-03-14;1,63;19,42;21,33;1,17
2020-03-15;1,58;13,54;14,75;2,08
2020-03-16;1,21;9,63;10,13;2,63
2020-03-17;1,1;10,33;10,86;1,36
2020-03-18;5,25;18,67;26,0;2,75
2020-03-19;7,42;19,5;30,08;2,17
2020-03-20;3,04;16,63;20,46;2,5
2020-03-21;1,79;11,25;13,08;1,42
2020-03-22;1,29;5,75;6,46;2,67
2020-03-23;1,38;11,83;12,83;2,17
2020-03-24;1,29;7,21;8,04;1,96
2020-03-25;1,21;9,17;9,83;2,17
2020-03-26;5,08;14,67;21,54;1,58
2020-03-27;3,21;15,42;19,29;1,46
2020-03-28;1,67;12,79;14,38;2,54
2020-03-29;1,3;9,04;9,87;1,39
2020-03-30;1,22;9,39;10,09;2,78
2020-03-31;1,21;8,92;9,54;2,38
2020-04-01;1,25;7,0;7,63;2,88
2020-04-02;1,0;7,83;8,08;1,63
2020-04-03;3,63;8,92;13,42;1,08
2020-04-04;2,29;9,13;11,38;1,0
2020-04-05;1,17;4,71;5,21;1,88
2020-04-06;2,46;11,04;13,71;1,38
2020-04-07;1,96;10,25;12,04;3,58
2020-04-08;2,71;10,46;13,38;2,96
2020-04-09;2,58;10,92;13,75;2,42
2020-04-10;1,46;8,29;9,29;2,46
2020-04-11;1,46;8,08;9,13;3,42
2020-04-12;1,42;9,5;10,67;4,79
2020-04-13;1,08;6,25;6,46;2,54
2020-04-14;2,29;11,25;13,67;3,33
2020-04-15;5,79;11,17;19,0;3,17
2020-04-16;1,91;11,41;13,32;2,55
2020-04-17;4,13;15,25;20,75;3,58
2020-04-18;1,67;11,17;12,75;4,08
2020-04-19;1,04;4,96;5,17;2,3
2020-04-20;4,17;18,54;24,04;2,5
2020-04-21;1,29;9,29;10,17;3,71
2020-04-22;1,29;8,38;9,42;3,63
2020-04-23;1,83;8,08;9,79;3,38
2020-04-24;4,46;9,88;15,71;3,29
2020-04-25;2,38;9,67;12,42;3,79
2020-04-26;1,88;7,83;9,75;3,33
2020-04-27;1,95;7,9;9,85;3,43
2020-04-28;1,08;3,42;3,79;2,55
2020-04-29;4,5;10,63;16,5;2,83
2020-04-30;1,29;6,63;7,25;2,46
2020-05-01;1,17;4,5;4,96;1,92
2020-05-02;1,92;8,54;10,54;2,88
2020-05-03;2,58;8,0;11,08;1,79
2020-05-04;5,13;9,58;16,5;1,42
2020-05-05;4,33;17,21;23,17;3,04
2020-05-06;4,38;15,67;21,33;2,88
2020-05-07;6,33;18,75;27,58;1,92
2020-05-08;2,63;12,42;15,63;2,33
2020-05-09;1,29;9,75;10,54;1,71
2020-05-10;1,04;3,21;3,38;1,21
2020-05-11;1,33;4,46;5,08;1,65
2020-05-12;4,04;11,04;16,54;1,0
2020-05-13;1,41;5,5;6,36;1,42
2020-05-14;2,13;12,25;14,54;2,33
2020-05-15;3,38;10,08;14,29;1,29
2020-05-16;1,04;5,25;5,58;1,08
2020-05-17;1,08;4,63;4,88;1,0
2020-05-18;3,08;10,63;14,46;1,0
2020-05-19;1,88;12,42;14,54;1,0
2020-05-20;2,5;15,67;18,79;1,0
2020-05-21;3,54;15,79;20,08;2,84
2020-05-22;4,58;18,63;24,79;2,25
2020-05-23;1,83;9,04;10,54;1,08
2020-05-24;1,0;5,88;6,21;1,08
2020-05-25;1,75;10,29;11,71;1,0
2020-05-26;4,21;14,79;20,17;1,04
2020-05-27;3,45;19,36;23,86;1,48
2020-05-28;1,71;10,33;12,13;1,13
2020-05-29;3,33;15,71;19,79;1,0
2020-05-30;1,25;6,46;7,33;1,71
2020-05-31;1,13;3,58;4,08;1,04
2020-06-01;2,0;11,88;14,0;1,58
2020-06-02;3,29;11,08;15,13;1,5
2020-06-03;3,5;7,75;11,92;1,46
2020-06-04;1,08;5,75;6,29;1,5
2020-06-05;1,13;9,29;10,04;1,21
2020-06-06;1,67;10,67;12,29;1,79
2020-06-07;1,04;5,58;5,92;1,13
2020-06-08;1,46;6,0;7,25;1,65
2020-06-09;1,63;11,25;12,92;1,58
2020-06-10;2,04;11,25;13,58;1,21
2020-06-11;2,25;14,13;16,71;1,1
2020-06-12;1,0;5,86;6,0;1,94
2020-06-13;1,25;6,25;6,92;2,17
2020-06-14;1,63;8,67;10,13;1,21
2020-06-15;3,79;10,92;15,75;1,0
2020-06-16;1,21;6,46;7,08;1,0
2020-06-17;1,67;8,71;10,25;1,5
2020-06-18;2,92;15,58;19,17;1,25
2020-06-19;3,58;14,0;18,54;1,0
2020-06-20;2,38;8,75;11,25;1,0
2020-06-21;1,71;9,0;10,71;1,42
2020-06-22;4,38;14,79;20,79;1,08
2020-06-23;5,13;10,33;17,13;1,46
2020-06-24;2,25;10,21;12,54;1,17
2020-06-25;4,08;17,13;22,54;1,29
2020-06-26;4,59;17,68;23,86;1,82
2020-06-27;2,54;16,17;19,42;1,17
2020-06-28;1,5;9,63;11,13;1,46
2020-06-29;3,67;12,13;16,71;1,92
2020-06-30;3,29;11,33;15,67;1,63
2020-07-01;4,83;16,13;22,88;2,17
2020-07-02;4,5;13,25;19,38;1,75
2020-07-03;1,58;7,96;9,08;1,96
2020-07-04;1,5;7,13;8,42;1,79
2020-07-05;1,42;8,83;9,83;1,21
2020-07-06;2,92;15,58;19,17;1,63
2020-07-07;1,33;9,92;11,04;1,83
2020-07-08;2,83;10,71;14,17;1,71
2020-07-09;1,92;15,46;17,63;1,58
2020-07-10;2,88;21,71;25,29;2,21
2020-07-11;1,71;15,04;16,63;1,38
2020-07-12;1,13;7,33;7,92;1,46
2020-07-13;1,92;16,17;18,33;2,35
2020-07-14;1,42;10,38;11,42;2,04
2020-07-15;1,13;11,38;11,88;1,71
2020-07-16;1,08;8,25;8,67;1,17
2020-07-17;1,78;13,61;15,48;1,68
2020-07-18;1,96;12,08;14,25;1,25
2020-07-19;1,38;5,04;5,75;1,42
2020-07-20;3,58;15,08;19,63;1,0
2020-07-21;4,96;19,13;26,0;1,42
2020-07-22;3,96;20,58;26,0;1,46
2020-07-23;3,42;20,46;24,83;1,75
2020-07-24;1,79;16,21;17,79;1,0
2020-07-25;1,38;10,58;11,71;1,0
2020-07-26;1,75;12,33;14,29;1,0
2020-07-27;3,42;14,63;19,04;1,13
2020-07-28;4,83;24,25;30,79;1,63
2020-07-29;2,5;17,96;21,04;1,79
2020-07-30;4,32;25,55;31,45;2,27
2020-07-31;4,67;31,33;37,63;1,29
2020-08-01;1,63;19,13;20,5;1,0
2020-08-02;1,0;6,21;6,33;1,21
2020-08-03;1,63;7,25;8,75;1,54
2020-08-04;1,29;5,71;6,75;1,17
2020-08-05;2,96;11,75;15,54;1,88
2020-08-06;3,38;11,33;15,67;1,5
2020-08-07;3,21;12,88;16,71;1,92
2020-08-08;1,88;15,08;16,88;1,71
2020-08-09;1,42;12,38;13,29;1,83
2020-08-10;2,79;15,88;19,21;1,96
2020-08-11;3,46;25,63;29,96;1,83
2020-08-12;1,42;13,54;14,75;2,33
2020-08-13;2,0;15,29;17,33;1,21
2020-08-14;1,71;14,38;15,83;1,75
2020-08-15;1,08;6,79;7,17;1,88
2020-08-16;1,46;10,5;;1,08
2020-08-17;3,08;12,96;16,63;1,88
2020-08-18;1,25;13,13;14,04;2,0
2020-08-19;3,08;13,04;16,63;2,47
2020-08-20;3,17;15,58;19,71;1,96
2020-08-21;3,08;16,63;20,75;1,33
2020-08-22;1,67;11,38;13,04;1,42
2020-08-23;1,13;6,54;6,92;1,25
2020-08-24;1,63;9,17;10,75;2,21
2020-08-25;2,71;9,71;12,63;2,33
2020-08-26;2,21;10,71;13,29;1,92
2020-08-27;4,96;13,08;19,58;2,29
2020-08-28;2,41;9,32;11,82;1,87
2020-08-29;1,42;7,83;9,04;1,46
2020-08-30;1,08;7,17;7,88;1,96
2020-08-31;2,67;9,5;12,58;1,29
2020-09-01;3,42;19,21;23,58;1,21
2020-09-02;5,08;14,88;21,29;1,67
2020-09-03;4,79;17,63;24,08;1,0
2020-09-04;4,38;19,29;25,08;2,58
2020-09-05;2,25;13,63;16,08;1,75
2020-09-06;1,08;8,79;9,21;2,58
2020-09-07;1,0;5,88;6,33;1,79
2020-09-08;2,71;12,88;16,21;2,79
2020-09-09;2,75;19,92;23,42;1,42
2020-09-10;3,83;13,54;18,42;1,23
2020-09-11;1,88;9,54;11,13;1,0
2020-09-12;1,71;11,13;12,83;1,0
2020-09-13;1,67;13,5;15,04;1,0
2020-09-14;5,83;21,17;29,25;1,0
2020-09-15;4,17;15,17;20,63;1,0
2020-09-16;4,25;15,17;20,96;1,0
2020-09-17;2,19;18,57;21,1;1,0
2020-09-18;2,96;20,35;24,0;1,78
2020-09-19;3,33;12,71;17,29;2,25
2020-09-20;1,17;5,13;5,5;2,21
2020-09-21;4,13;23,75;29,29;2,33
2020-09-22;5,17;19,04;26,21;2,21
2020-09-23;6,0;17,42;25,92;1,75
2020-09-24;7,58;19,29;30,04;1,88
2020-09-25;1,09;3,57;4,04;2,92
2020-09-26;1,63;4,5;5,79;1,95
2020-09-27;1,26;8,74;9,57;2,14
2020-09-28;2,21;13,25;15,71;2,08
2020-09-29;4,67;19,25;25,71;2,38
2020-09-30;7,04;20,25;30,0;2,17
2020-10-01;3,75;20,83;25,83;1,92
2020-10-02;5,46;12,75;20,17;2,25
2020-10-03;1,5;4,92;6,04;2,08
2020-10-04;2,08;9,71;11,83;2,88
2020-10-05;5,54;16,25;23,83;2,75
2020-10-06;7,79;22,08;33,21;1,58
2020-10-07;4,0;12,96;18,04;1,17
2020-10-08;3,75;16,04;20,88;1,0
2020-10-09;10,5;17,18;32,32;1,68
2020-10-10;4,38;15,42;21,38;1,88
2020-10-11;1,17;7,13;7,75;3,21
2020-10-12;1,04;5,83;6,38;2,79
2020-10-13;6,5;18,79;27,79;3,63
2020-10-14;2,96;17,71;21,63;3,08
2020-10-15;2,92;16,92;20,67;3,53
2020-10-16;3,79;19,92;25,04;
2020-10-17;3,42;22,33;26,71;
2020-10-18;2,33;17,83;20,71;
2020-10-19;3,0;19,67;23,0;
2020-10-20;;;;
2020-10-21;2,92;24,42;28,5;1,92
2020-10-22;8,04;28,08;40,33;1,29
2020-10-23;7,79;11,5;23,29;1,17
2020-10-24;4,0;14,08;20,13;1,5
2020-10-25;1,13;7,88;9,79;1,08
2020-10-26;1,25;6,29;8,21;1,25
2020-10-27;4,13;15,46;21,67;1,0
2020-10-28;9,46;28,08;42,54;1,38
2020-10-29;10,04;30,79;46,08;1,33
2020-10-30;10,17;30,79;46,29;1,08
2020-10-31;3,29;18,54;23,71;1,92
2020-11-01;2,21;13,21;16,71;1,67
2020-11-02;6,14;23,64;33,0;1,19
2020-11-03;6,3;22,57;32,22;1,13
2020-11-04;1,92;10,88;14,04;1,0
2020-11-05;12,79;19,46;38,79;3,0
2020-11-06;2,25;14,17;17,38;1,67
2020-11-07;1,29;4,71;6,58;1,5
2020-11-08;1,96;6,29;9,38;1,33
2020-11-09;7,92;18,0;30,33;1,21
2020-11-10;11,42;22,92;40,42;1,17
2020-11-11;7,29;14,63;25,96;1,08
2020-11-12;14,63;27,21;49,67;1,04
2020-11-13;12,04;20,25;38,71;1,08
2020-11-14;4,38;14,46;20,92;1,08
2020-11-15;2,21;8,88;12,46;1,63
2020-11-16;11,42;15,67;32,83;1,63
2020-11-17;11,08;23,0;39,83;1,54
2020-11-18;11,71;22,63;40,67;1,25
2020-11-19;8,08;20,79;32,96;1,0
2020-11-20;4,25;19,42;25,92;1,25
2020-11-21;3,92;20,75;26,63;1,33
2020-11-22;2,13;15,33;18,71;1,0
2020-11-23;8,92;28,46;42,17;1,08
2020-11-24;12,58;26,75;46,17;1,13
2020-11-25;18,79;34,63;63,46;1,33
2020-11-26;17,13;29,38;55,54;1,08
2020-11-27;2,08;16,38;19,58;1,04
2020-11-28;1,42;11,33;13,58;1,33
2020-11-29;1,79;9,92;12,88;1,96
2020-11-30;15,38;21,57;44,81;2,43
2020-12-01;5,67;18,83;27,0;1,92
2020-12-02;3,75;16,04;21,08;1,0
2020-12-03;6,58;21,83;31,17;1,0
2020-12-04;14,38;27,08;48,58;1,04
2020-12-05;4,42;18,63;24,75;1,21
2020-12-06;1,33;5,92;6,54;1,0
2020-12-07;5,17;18,21;25,25;1,17
2020-12-08;1,88;7,67;9,5;1,0
2020-12-09;1,25;6,58;7,5;1,04
2020-12-10;3,96;16,13;21,42;1,0
2020-12-11;21,88;30,04;63,46;1,08
2020-12-12;2,71;7,29;10,17;1,0
2020-12-13;2,13;15,21;17,46;1,04
2020-12-14;30,25;36,88;82,83;1,0
2020-12-15;28,0;25,83;68,25;1,0
2020-12-16;17,0;30,71;56,21;1,21
2020-12-17;18,21;41,67;69,25;1,13
2020-12-18;42,67;41,08;106,13;1,38
2020-12-19;2,04;14,71;16,92;1,0
2020-12-20;1,63;9,17;10,5;1,0
2020-12-21;11,42;18,5;35,0;1,08
2020-12-22;13,75;21,29;41,75;1,0
2020-12-23;14,38;22,21;43,88;1,13
2020-12-24;15,92;15,42;39,13;1,13
2020-12-25;1,29;5,71;6,75;1,33
2020-12-26;1,58;8,25;9,42;1,04
2020-12-27;1,29;10,83;11,63;1,5
2020-12-28;1,29;7,1;7,81;1,88
2020-12-29;1,46;5,29;6,25;1,0
2020-12-30;1,04;4,13;4,46;1,0
2020-12-31;2,21;10,67;12,75;1,29
2021-01-01;1,5;11,75;12,92;1,0
2021-01-02;1,38;9,92;11,04;1,96
2021-01-03;1,54;10,5;11,88;1,63
2021-01-04;5,79;18,17;26,38;1,04
2021-01-05;12,08;23,58;41,42;1,04
2021-01-06;4,63;23,92;30,46;1,0
2021-01-07;10,58;30,79;46,46;1,0
2021-01-08;3,92;21,71;26,96;1,0
2021-01-09;1,0;11,0;11,29;1,0
2021-01-10;1,13;9,92;10,46;1,0
2021-01-11;1,63;8,42;10,13;1,13
2021-01-12;2,17;14,08;16,54;1,0
2021-01-13;1,96;13,33;15,42;1,0
2021-01-14;1,92;12,54;14,42;1,0
2021-01-15;6,42;20,5;29,58;1,17
2021-01-16;5,79;18,25;26,54;1,04
2021-01-17;1,71;16,08;17,67;1,17
2021-01-18;19,13;35,38;64,5;1,0
2021-01-19;13,25;21,88;41,54;1,29
2021-01-20;9,17;31,79;45,33;1,0
2021-01-21;17,88;22,75;49,33;1,0
2021-01-22;1,29;8,79;9,63;1,58
2021-01-23;1,04;3,96;4,29;1,58
2021-01-24;1,0;3,25;3,42;1,0
2021-01-25;5,58;17,67;25,21;1,13
2021-01-26;3,05;12,71;16,29;1,23
